start_time,end_time,content,video_id
286260,289260,And this beautiful picture taken with the Hubble Space Telescope,c8re1U9rCo4
289260,292260,shows you that galaxies come in all shapes and sizes.,c8re1U9rCo4
292260,294260,There are big ones. There are little ones.,c8re1U9rCo4
294260,297260,Almost every object in that picture there is a galaxy.,c8re1U9rCo4
297260,300260,And there is a very nice spiral up in the upper left.,c8re1U9rCo4
300260,304260,"And there are a hundred billion stars in that galaxy,",c8re1U9rCo4
304260,306260,just to give you a sense of scale.,c8re1U9rCo4
306260,308260,"And all the light that we see from a typical galaxy,",c8re1U9rCo4
308260,310260,"which is the kind of galaxies that we're seeing here,",c8re1U9rCo4
310260,312260,comes from the light from the stars.,c8re1U9rCo4
312260,314260,"So, we see the galaxy because of the star light.",c8re1U9rCo4
314260,318260,"Now, there are a few relatively exotic galaxies.",c8re1U9rCo4
318260,321260,"I like to call these the prima donna of the galaxy world,",c8re1U9rCo4
321260,323260,because they are kind of show offs.,c8re1U9rCo4
323260,325260,And we call them active galactic nuclei.,c8re1U9rCo4
325260,327260,"And we call them that because their nucleus,",c8re1U9rCo4
327260,330260,"or their center, are very active.",c8re1U9rCo4
330260,332260,"So, at the center there, that's actually where",c8re1U9rCo4
332260,334260,most of the starlight comes out from.,c8re1U9rCo4
334260,336260,"And yet, what we actually see is light",c8re1U9rCo4
336260,339260,that can't be explained by the starlight.,c8re1U9rCo4
339260,341260,It's way more energetic.,c8re1U9rCo4
341260,343260,"In fact, in a few examples it's like the ones that we're seeing here.",c8re1U9rCo4
343260,346260,There are also jets emanating out from the center.,c8re1U9rCo4
346260,350260,"Again, a source of energy that's very difficult to explain",c8re1U9rCo4
350260,352260,if you just think that galaxies are composed of stars.,c8re1U9rCo4
352260,354260,"So, what people have thought is that perhaps",c8re1U9rCo4
354260,357260,there are supermassive black holes,c8re1U9rCo4
357260,360260,which matter is falling on to.,c8re1U9rCo4
360260,362260,"So, you can't see the black hole itself,",c8re1U9rCo4
362260,365260,but you can convert the gravitational energy of the black hole,c8re1U9rCo4
365260,367260,into the light we see.,c8re1U9rCo4
367260,369260,"So, there is the thought that maybe supermassive black holes",c8re1U9rCo4
369260,371260,exist at the center of galaxies.,c8re1U9rCo4
371260,373260,But it's a kind of indirect argument.,c8re1U9rCo4
373260,375260,"Nonetheless, it's given rise to the notion",c8re1U9rCo4
375260,378260,that maybe it's not just these prima donnas,c8re1U9rCo4
378260,380260,"that have these supermassive black holes,",c8re1U9rCo4
380260,383260,but rather all galaxies might harbor these,c8re1U9rCo4
383260,385260,supermassive black holes at their centers.,c8re1U9rCo4
385260,388260,And if that's the case -- and this is an example of a normal galaxy;,c8re1U9rCo4
388260,390260,what we see is the star light.,c8re1U9rCo4
390260,392260,"And if there is a supermassive black hole,",c8re1U9rCo4
392260,395260,what we need to assume is that it's a black hole on a diet.,c8re1U9rCo4
395260,398260,Because that is the way to suppress the energetic phenomena that we see,c8re1U9rCo4
398260,401260,in active galactic nuclei.,c8re1U9rCo4
401260,404260,If we're going to look for these stealth black holes,c8re1U9rCo4
404260,406260,"at the center of galaxies,",c8re1U9rCo4
406260,410260,"the best place to look is in our own galaxy, our Milky Way.",c8re1U9rCo4
410260,412260,And this is a wide field picture,c8re1U9rCo4
412260,415260,taken of the center of the Milky Way.,c8re1U9rCo4
415260,418260,And what we see is a line of stars.,c8re1U9rCo4
418260,420260,And that is because we live in a galaxy which has,c8re1U9rCo4
420260,422260,"a flattened, disk-like structure.",c8re1U9rCo4
422260,424260,"And we live in the middle of it, so when we look towards the center,",c8re1U9rCo4
424260,426260,"we see this plane which defines the plane of the galaxy,",c8re1U9rCo4
426260,430260,or line that defines the plane of the galaxy.,c8re1U9rCo4
430260,433260,"Now, the advantage of studying our own galaxy",c8re1U9rCo4
433260,436260,is it's simply the closest example of the center of a galaxy,c8re1U9rCo4
436260,438260,"that we're ever going to have, because the next closest galaxy",c8re1U9rCo4
438260,441260,is 100 times further away.,c8re1U9rCo4
441260,443260,"So, we can see far more detail in our galaxy",c8re1U9rCo4
443260,445260,than anyplace else.,c8re1U9rCo4
445260,447260,"And as you'll see in a moment, the ability to see detail",c8re1U9rCo4
447260,450260,is key to this experiment.,c8re1U9rCo4
450260,453260,"So, how do astronomers prove that there is a lot of mass",c8re1U9rCo4
453260,455260,inside a small volume?,c8re1U9rCo4
455260,458260,Which is the job that I have to show you today.,c8re1U9rCo4
458260,460260,And the tool that we use is to watch the way,c8re1U9rCo4
460260,463260,stars orbit the black hole.,c8re1U9rCo4
463260,465260,Stars will orbit the black hole,c8re1U9rCo4
465260,468260,in the very same way that planets orbit the sun.,c8re1U9rCo4
468260,470260,It's the gravitational pull,c8re1U9rCo4
470260,472260,that makes these things orbit.,c8re1U9rCo4
472260,475260,"If there were no massive objects these things would go flying off,",c8re1U9rCo4
475260,477260,or at least go at a much slower rate,c8re1U9rCo4
477260,480260,because all that determines how they go around,c8re1U9rCo4
480260,482260,is how much mass is inside its orbit.,c8re1U9rCo4
482260,484260,"So, this is great, because remember my job is to show",c8re1U9rCo4
484260,486260,there is a lot of mass inside a small volume.,c8re1U9rCo4
486260,489260,"So, if I know how fast it goes around, I know the mass.",c8re1U9rCo4
489260,492260,And if I know the scale of the orbit I know the radius.,c8re1U9rCo4
492260,494260,"So, I want to see the stars",c8re1U9rCo4
494260,496260,that are as close to the center of the galaxy as possible.,c8re1U9rCo4
496260,500260,Because I want to show there is a mass inside as small a region as possible.,c8re1U9rCo4
500260,503260,"So, this means that I want to see a lot of detail.",c8re1U9rCo4
503260,505260,And that's the reason that for this experiment we've used,c8re1U9rCo4
505260,507260,the world's largest telescope.,c8re1U9rCo4
507260,510260,This is the Keck observatory. It hosts two telescopes,c8re1U9rCo4
510260,512260,"with a mirror 10 meters, which is roughly",c8re1U9rCo4
512260,514260,the diameter of a tennis court.,c8re1U9rCo4
514260,516260,"Now, this is wonderful,",c8re1U9rCo4
516260,518260,because the campaign promise,c8re1U9rCo4
518260,521260,"of large telescopes is that is that the bigger the telescope,",c8re1U9rCo4
521260,525260,the smaller the detail that we can see.,c8re1U9rCo4
525260,528260,"But it turns out these telescopes, or any telescope on the ground",c8re1U9rCo4
528260,532260,has had a little bit of a challenge living up to this campaign promise.,c8re1U9rCo4
532260,534260,And that is because of the atmosphere.,c8re1U9rCo4
534260,536260,Atmosphere is great for us; it allows us,c8re1U9rCo4
536260,538260,to survive here on Earth.,c8re1U9rCo4
538260,541260,But it's relatively challenging for astronomers,c8re1U9rCo4
541260,545260,who want to look through the atmosphere to astronomical sources.,c8re1U9rCo4
545260,547260,"So, to give you a sense of what this is like,",c8re1U9rCo4
547260,549260,it's actually like looking at a pebble,c8re1U9rCo4
549260,551260,at the bottom of a stream.,c8re1U9rCo4
551260,553260,"Looking at the pebble on the bottom of the stream,",c8re1U9rCo4
553260,556260,"the stream is continuously moving and turbulent,",c8re1U9rCo4
556260,560260,and that makes it very difficult to see the pebble on the bottom of the stream.,c8re1U9rCo4
560260,562260,"Very much in the same way, it's very difficult",c8re1U9rCo4
562260,564260,"to see astronomical sources, because of the",c8re1U9rCo4
564260,566260,atmosphere that's continuously moving by.,c8re1U9rCo4
566260,569260,"So, I've spent a lot of my career working on ways",c8re1U9rCo4
569260,572260,"to correct for the atmosphere, to give us a cleaner view.",c8re1U9rCo4
572260,575260,And that buys us about a factor of 20.,c8re1U9rCo4
575260,577260,And I think all of you can agree that if you can,c8re1U9rCo4
577260,580260,"figure out how to improve life by a factor of 20,",c8re1U9rCo4
580260,582260,"you've probably improved your lifestyle by a lot,",c8re1U9rCo4
582260,587260,"say your salary, you'd notice, or your kids, you'd notice.",c8re1U9rCo4
587260,589260,And this animation here shows you one example of,c8re1U9rCo4
589260,592260,"the techniques that we use, called adaptive optics.",c8re1U9rCo4
592260,594260,You're seeing an animation that goes between,c8re1U9rCo4
594260,597260,an example of what you would see if you don't use this technique --,c8re1U9rCo4
597260,600260,"in other words, just a picture that shows the stars --",c8re1U9rCo4
600260,602260,"and the box is centered on the center of the galaxy,",c8re1U9rCo4
602260,604260,where we think the black hole is.,c8re1U9rCo4
604260,607260,"So, without this technology you can't see the stars.",c8re1U9rCo4
607260,609260,With this technology all of a sudden you can see it.,c8re1U9rCo4
609260,611260,This technology works by introducing a mirror,c8re1U9rCo4
611260,613260,into the telescope optics system,c8re1U9rCo4
613260,618260,that's continuously changing to counteract what the atmosphere is doing to you.,c8re1U9rCo4
618260,622260,"So, it's kind of like very fancy eyeglasses for your telescope.",c8re1U9rCo4
622260,624260,"Now, in the next few slides I'm just going to focus on",c8re1U9rCo4
624260,626260,that little square there.,c8re1U9rCo4
626260,628260,"So, we're only going to look at the stars inside that small square,",c8re1U9rCo4
628260,630260,although we've looked at all of them.,c8re1U9rCo4
630260,632260,"So, I want to see how these things have moved.",c8re1U9rCo4
632260,634260,"And over the course of this experiment, these stars",c8re1U9rCo4
634260,636260,have moved a tremendous amount.,c8re1U9rCo4
636260,638260,"So, we've been doing this experiment for 15 years,",c8re1U9rCo4
638260,640260,and we see the stars go all the way around.,c8re1U9rCo4
640260,643260,"Now, most astronomers have a favorite star,",c8re1U9rCo4
643260,647260,"and mine today is a star that's labeled up there, SO-2.",c8re1U9rCo4
647260,649260,Absolutely my favorite star in the world.,c8re1U9rCo4
649260,652260,And that's because it goes around in only 15 years.,c8re1U9rCo4
652260,654260,"And to give you a sense of how short that is,",c8re1U9rCo4
654260,659260,the sun takes 200 million years to go around the center of the galaxy.,c8re1U9rCo4
659260,662260,"Stars that we knew about before, that were as close to the center of the galaxy",c8re1U9rCo4
662260,664260,"as possible, take 500 years.",c8re1U9rCo4
664260,668260,"And this one, this one goes around in a human lifetime.",c8re1U9rCo4
668260,670260,"That's kind of profound, in a way.",c8re1U9rCo4
670260,672260,But it's the key to this experiment. The orbit tells me,c8re1U9rCo4
672260,676260,how much mass is inside a very small radius.,c8re1U9rCo4
676260,679260,"So, next we see a picture here that shows you",c8re1U9rCo4
679260,681260,before this experiment the size to which we could,c8re1U9rCo4
681260,684260,confine the mass of the center of the galaxy.,c8re1U9rCo4
684260,686260,What we knew before is that there was four million,c8re1U9rCo4
686260,689260,times the mass of the sun inside that circle.,c8re1U9rCo4
689260,691260,"And as you can see, there was a lot of other stuff inside that circle.",c8re1U9rCo4
691260,693260,You can see a lot of stars.,c8re1U9rCo4
693260,695260,"So, there was actually lots of alternatives",c8re1U9rCo4
695260,698260,"to the idea that there was a supermassive black hole at the center of the galaxy,",c8re1U9rCo4
698260,700260,because you could put a lot of stuff in there.,c8re1U9rCo4
700260,702260,"But with this experiment, we've confined",c8re1U9rCo4
702260,705260,that same mass to a much smaller volume,c8re1U9rCo4
705260,709260,"that's 10,000 times smaller.",c8re1U9rCo4
709260,711260,"And because of that, we've been able to show",c8re1U9rCo4
711260,713260,that there is a supermassive black hole there.,c8re1U9rCo4
713260,715260,"To give you a sense of how small that size is,",c8re1U9rCo4
715260,717260,that's the size of our solar system.,c8re1U9rCo4
717260,721260,"So, we're cramming four million times the mass of the sun",c8re1U9rCo4
721260,723260,into that small volume.,c8re1U9rCo4
723260,726260,"Now, truth in advertising. Right?",c8re1U9rCo4
726260,729260,I have told you my job is to get it down to the Schwarzchild radius.,c8re1U9rCo4
729260,731260,"And the truth is, I'm not quite there.",c8re1U9rCo4
731260,733260,But we actually have no alternative today,c8re1U9rCo4
733260,736260,to explaining this concentration of mass.,c8re1U9rCo4
736260,739260,"And, in fact, it's the best evidence we have to date",c8re1U9rCo4
739260,741260,for not only existence of a supermassive black hole,c8re1U9rCo4
741260,744260,"at the center of our own galaxy, but any in our universe.",c8re1U9rCo4
744260,747260,"So, what next? I actually think",c8re1U9rCo4
747260,749260,"this is about as good as we're going to do with today's technology,",c8re1U9rCo4
749260,751260,so let's move on with the problem.,c8re1U9rCo4
751260,753260,"So, what I want to tell you, very briefly,",c8re1U9rCo4
753260,755260,is a few examples,c8re1U9rCo4
755260,757260,of the excitement of what we can do today,c8re1U9rCo4
757260,759260,"at the center of the galaxy, now that we know that there is,",c8re1U9rCo4
759260,761260,"or at least we believe,",c8re1U9rCo4
761260,763260,that there is a supermassive black hole there.,c8re1U9rCo4
763260,765260,And the fun phase of this experiment,c8re1U9rCo4
765260,768260,"is, while we've tested some of our ideas",c8re1U9rCo4
768260,770260,about the consequences of a supermassive black hole,c8re1U9rCo4
770260,772260,"being at the center of our galaxy,",c8re1U9rCo4
772260,774260,almost every single one,c8re1U9rCo4
774260,776260,has been inconsistent with what we actually see.,c8re1U9rCo4
776260,778260,And that's the fun.,c8re1U9rCo4
778260,780260,"So, let me give you the two examples.",c8re1U9rCo4
780260,782260,"You can ask, What do you expect""",c8re1U9rCo4
782260,784260,"for the old stars, stars that have been around the center of the galaxy",c8re1U9rCo4
784260,788260,"for a long time, they've had plenty of time to interact with the black hole.""
305;788260;790260;What you expect there is that old stars""",c8re1U9rCo4
790260,792260,should be very clustered around the black hole.,c8re1U9rCo4
792260,796260,You should see a lot of old stars next to that black hole.,c8re1U9rCo4
796260,800260,"Likewise, for the young stars, or in contrast, the young stars,",c8re1U9rCo4
800260,802260,they just should not be there.,c8re1U9rCo4
802260,806260,A black hole does not make a kind neighbor to a stellar nursery.,c8re1U9rCo4
806260,810260,"To get a star to form, you need a big ball of gas and dust to collapse.",c8re1U9rCo4
810260,812260,And it's a very fragile entity.,c8re1U9rCo4
812260,814260,And what does the big black hole do?,c8re1U9rCo4
814260,816260,It strips that gas cloud apart.,c8re1U9rCo4
816260,818260,It pulls much stronger on one side than the other,c8re1U9rCo4
818260,820260,and the cloud is stripped apart.,c8re1U9rCo4
820260,823260,"In fact, we anticipated that star formation shouldn't proceed in that environment.",c8re1U9rCo4
823260,825260,"So, you shouldn't see young stars.",c8re1U9rCo4
825260,827260,"So, what do we see?",c8re1U9rCo4
827260,829260,"Using observations that are not the ones I've shown you today,",c8re1U9rCo4
829260,832260,we can actually figure out which ones are old and which ones are young.,c8re1U9rCo4
832260,834260,The old ones are red.,c8re1U9rCo4
834260,837260,"The young ones are blue. And the yellow ones, we don't know yet.",c8re1U9rCo4
837260,839260,"So, you can already see the surprise.",c8re1U9rCo4
839260,841260,There is a dearth of old stars.,c8re1U9rCo4
841260,845260,"There is an abundance of young stars, so it's the exact opposite of the prediction.",c8re1U9rCo4
845260,847260,"So, this is the fun part.",c8re1U9rCo4
847260,849260,"And in fact, today, this is what we're trying to figure out,",c8re1U9rCo4
849260,851260,this mystery of how do you get --,c8re1U9rCo4
851260,853260,how do you resolve this contradiction.,c8re1U9rCo4
853260,855260,"So, in fact, my graduate students",c8re1U9rCo4
855260,859260,"are, at this very moment, today, at the telescope,",c8re1U9rCo4
859260,862260,"in Hawaii, making observations to get us",c8re1U9rCo4
862260,864260,"hopefully to the next stage,",c8re1U9rCo4
864260,866260,where we can address this question,c8re1U9rCo4
866260,868260,"of why are there so many young stars,",c8re1U9rCo4
868260,870260,and so few old stars.,c8re1U9rCo4
870260,872260,To make further progress we really need to look at the orbits,c8re1U9rCo4
872260,874260,of stars that are much further away.,c8re1U9rCo4
874260,876260,To do that we'll probably need much more,c8re1U9rCo4
876260,878260,sophisticated technology than we have today.,c8re1U9rCo4
878260,880260,"Because, in truth, while I said we're correcting",c8re1U9rCo4
880260,882260,"for the Earth's atmosphere, we actually only",c8re1U9rCo4
882260,884260,correct for half the errors that are introduced.,c8re1U9rCo4
884260,887260,"We do this by shooting a laser up into the atmosphere,",c8re1U9rCo4
887260,890260,and what we think we can do is if we,c8re1U9rCo4
890260,892260,shine a few more that we can correct the rest.,c8re1U9rCo4
892260,894260,So this is what we hope to do in the next few years.,c8re1U9rCo4
894260,896260,"And on a much longer time scale,",c8re1U9rCo4
896260,899260,"what we hope to do is build even larger telescopes,",c8re1U9rCo4
899260,902260,"because, remember, bigger is better in astronomy.",c8re1U9rCo4
902260,904260,"So, we want to build a 30 meter telescope.",c8re1U9rCo4
904260,906260,And with this telescope we should be able to see,c8re1U9rCo4
906260,909260,stars that are even closer to the center of the galaxy.,c8re1U9rCo4
909260,911260,And we hope to be able to test some of,c8re1U9rCo4
911260,914260,"Einstein's theories of general relativity,",c8re1U9rCo4
914260,917260,some ideas in cosmology about how galaxies form.,c8re1U9rCo4
917260,919260,"So, we think the future of this experiment",c8re1U9rCo4
919260,922260,is quite exciting.,c8re1U9rCo4
922260,924260,"So, in conclusion, I'm going to show you an animation",c8re1U9rCo4
924260,926260,that basically shows you how these,c8re1U9rCo4
926260,929260,"orbits have been moving, in three dimensions.",c8re1U9rCo4
929260,931260,"And I hope, if nothing else,",c8re1U9rCo4
931260,933260,"I've convinced you that, one, we do in fact",c8re1U9rCo4
933260,936260,have a supermassive black hole at the center of the galaxy.,c8re1U9rCo4
936260,939260,"And this means that these things do exist in our universe,",c8re1U9rCo4
939260,941260,"and we have to contend with this, we have to explain",c8re1U9rCo4
941260,944260,how you can get these objects in our physical world.,c8re1U9rCo4
944260,947260,"Second, we've been able to look at that interaction",c8re1U9rCo4
947260,950260,"of how supermassive black holes interact,",c8re1U9rCo4
950260,954260,"and understand, maybe, the role in which they play",c8re1U9rCo4
954260,957260,"in shaping what galaxies are, and how they work.",c8re1U9rCo4
957260,959260,"And last but not least,",c8re1U9rCo4
959260,961260,none of this would have happened,c8re1U9rCo4
961260,964260,without the advent of the tremendous progress,c8re1U9rCo4
964260,966260,that's been made on the technology front.,c8re1U9rCo4
966260,970260,"And we think that this is a field that is moving incredibly fast,",c8re1U9rCo4
970260,973260,and holds a lot in store for the future.,c8re1U9rCo4
973260,975260,Thanks very much.,c8re1U9rCo4
975260,980260,(Applause),c8re1U9rCo4
12515,16118,The universe is teeming with planets.,XYNUpQrZISc
16118,17994,"I want us, in the next decade,",XYNUpQrZISc
17994,20387,to build a space telescope that'll be able to image,XYNUpQrZISc
20387,22488,an Earth about another star,XYNUpQrZISc
22488,25232,and figure out whether it can harbor life.,XYNUpQrZISc
25232,27392,"My colleagues at the NASA
Jet Propulsion Laboratory",XYNUpQrZISc
27392,30253,at Princeton and I are working on technology,XYNUpQrZISc
30253,33791,that will be able to do just that in the coming years.,XYNUpQrZISc
33791,35776,Astronomers now believe that every star,XYNUpQrZISc
35776,37716,"in the galaxy has a planet,",XYNUpQrZISc
37716,39992,and they speculate that up to one fifth of them,XYNUpQrZISc
39992,41068,have an Earth-like planet,XYNUpQrZISc
41068,42760,"that might be able to harbor life,",XYNUpQrZISc
42760,44522,but we haven't seen any of them.,XYNUpQrZISc
44522,47260,We've only detected them indirectly.,XYNUpQrZISc
47260,50493,This is NASA's famous picture of the pale blue dot.,XYNUpQrZISc
50493,53290,"It was taken by the Voyager spacecraft in 1990,",XYNUpQrZISc
53290,56048,"when they turned it around as
it was exiting the solar system",XYNUpQrZISc
56048,57760,to take a picture of the Earth,XYNUpQrZISc
57760,60082,from six billion kilometers away.,XYNUpQrZISc
60082,61650,I want to take that,XYNUpQrZISc
61650,64232,of an Earth-like planet about another star.,XYNUpQrZISc
64232,66632,Why haven't we done that? Why is that hard?,XYNUpQrZISc
66632,68054,"Well to see, let's imagine we take",XYNUpQrZISc
68054,70000,the Hubble Space Telescope,XYNUpQrZISc
70000,71698,and we turn it around and we move it out,XYNUpQrZISc
71698,73232,to the orbit of Mars.,XYNUpQrZISc
73232,74440,"We'll see something like that,",XYNUpQrZISc
74440,76508,"a slightly blurry picture of the Earth,",XYNUpQrZISc
76508,78829,because we're a fairly small telescope,XYNUpQrZISc
78829,80368,out at the orbit of Mars.,XYNUpQrZISc
80368,82384,Now let's move ten times further away.,XYNUpQrZISc
82384,84320,Here we are at the orbit of Uranus.,XYNUpQrZISc
84320,86806,"It's gotten smaller, it's got less detail, less resolve.",XYNUpQrZISc
86806,88591,"We can still see the little moon,",XYNUpQrZISc
88591,90704,but let's go ten times further away again.,XYNUpQrZISc
90704,92435,"Here we are at the edge of the solar system,",XYNUpQrZISc
92435,93733,out at the Kuiper Belt.,XYNUpQrZISc
93733,95439,Now it's not resolved at all.,XYNUpQrZISc
95439,98103,It's that pale blue dot of Carl Sagan's.,XYNUpQrZISc
98103,100303,But let's move yet again ten times further away.,XYNUpQrZISc
100303,101927,"Here we are out at the Oort Cloud,",XYNUpQrZISc
101927,103487,"outside the solar system,",XYNUpQrZISc
103487,105103,and we're starting to see the sun,XYNUpQrZISc
105103,106415,move into the field of view,XYNUpQrZISc
106415,107879,and get into where the planet is.,XYNUpQrZISc
107879,110010,"One more time, ten times further away.",XYNUpQrZISc
110010,111663,"Now we're at Alpha Centauri,",XYNUpQrZISc
111663,112903,"our nearest neighbor star,",XYNUpQrZISc
112903,114252,and the planet is gone.,XYNUpQrZISc
114252,116860,All we're seeing is the big beaming image of the star,XYNUpQrZISc
116860,119817,"that's ten billion times brighter than the planet,",XYNUpQrZISc
119817,121623,which should be in that little red circle.,XYNUpQrZISc
121623,123823,That's what we want to see. That's why it's hard.,XYNUpQrZISc
123823,126143,The light from the star is diffracting.,XYNUpQrZISc
126143,127884,"It's scattering inside the telescope,",XYNUpQrZISc
127884,129388,creating that very bright image,XYNUpQrZISc
129388,131140,that washes out the planet.,XYNUpQrZISc
131140,132411,"So to see the planet,",XYNUpQrZISc
